tweet_id,created_at,text,retweet_count,quote_count,reply_count,favorite_count
1268211552144052225,Wed Jun 03 16:02:50 +0000 2020,"https://t.co/mSuGT9go5P
CEC- A Victim of Government Gone Rogue https://t.co/vEC3yUxOpw",0,0,0,8
1268204412872294400,Wed Jun 03 15:34:28 +0000 2020,"https://t.co/UdaR24O5wn
Global peace will only be achieved with the full and effective participation of women https://t.co/aniCMWqLqP",3,1,0,4
1268203753116708864,Wed Jun 03 15:31:51 +0000 2020,"https://t.co/dL3ISfbFJL
The Announced Maize Price of K 110 Is Not Cost-Reflective and Can Hurt Farmers",2,0,1,5
1268201575694192640,Wed Jun 03 15:23:12 +0000 2020,"https://t.co/wpLEbUbIvw
Indeni Oil Refinery Has Had No Crude Oil For Over 60 Days https://t.co/WkLkd8IZpm",6,4,1,11
1268134996302352384,Wed Jun 03 10:58:38 +0000 2020,"https://t.co/bV3afYutt5
Lusambo Gives Gospel Artist Kings Malembe Malembe 24 hours to apologize for insulting the P… https://t.co/ypdG7bzIka",2,4,6,11
1268134360500371456,Wed Jun 03 10:56:06 +0000 2020,"https://t.co/8OnWpOju9C
Zambian government’s actions amount to nationalization-CEC https://t.co/KY8GHt4zXN",1,0,2,6
1268132769894477824,Wed Jun 03 10:49:47 +0000 2020,"https://t.co/mMHkE8442S
KBF Expelled from PF https://t.co/nhY2ghnbs3",7,13,12,45
1268130822017687554,Wed Jun 03 10:42:03 +0000 2020,"https://t.co/oHoIjRNcBC
Restoring the right of audience of Lawyer John Sangwa State Counsel before all Courts in Za… https://t.co/EGsFEFWKIh",0,1,7,15
1268130485181562883,Wed Jun 03 10:40:43 +0000 2020,"https://t.co/E0zWYD3xkS
Zambia Medical Association  condemns public insinuations regarding alleged faking of COVID… https://t.co/ISK2zgFngJ",0,0,0,2
1268130048500019200,Wed Jun 03 10:38:58 +0000 2020,"https://t.co/ziYwymvz9m
consortium of Civil Society Organizations  urging parliamentarians to reject Bill Number 10 https://t.co/0ij86sBUiE",2,0,0,4
1268086059033821185,Wed Jun 03 07:44:11 +0000 2020,"https://t.co/TDuQL9RA0j
Lusaka Mayor Miles Sampa reported to Police for assault https://t.co/3zWyH76Q4i",1,0,1,8
1268038058915528713,Wed Jun 03 04:33:26 +0000 2020,"https://t.co/02InkukbLJ
UPND Demands Clarity From ZCCH-IH Over the Gold Deal With Sundanese Firm https://t.co/m223SGBnpD",0,0,0,10
1268034951171182592,Wed Jun 03 04:21:05 +0000 2020,"https://t.co/OT99Xcymyl
Stop Being Cowards and Don't  Allow Yourselves to be Exploited by Employers, Simukoko Tells… https://t.co/HGML6UXvg8",4,10,19,36
1268033587309412354,Wed Jun 03 04:15:40 +0000 2020,"https://t.co/UAkiOKRoO0
PF must immediately release its findings from investigations conducted into the Mwinilunga… https://t.co/L27sKjIXAH",2,0,0,11
1268031352298967040,Wed Jun 03 04:06:47 +0000 2020,"https://t.co/drTuQ3ZtZH
We are on on Track in Fighting COVID-19-Malupenga https://t.co/9RaVcKUbdf",1,0,0,1
1268030692497272833,Wed Jun 03 04:04:10 +0000 2020,"https://t.co/NfnDOUm2wI
UPND MP Rubbishes Defection Rumours After attending President Lungu Rally https://t.co/JFiqPyCKnN",1,0,3,5
1267853711642169344,Tue Jun 02 16:20:55 +0000 2020,"https://t.co/BDhTEDrvdQ
Patson Vows to Be Better Then Himself",1,0,0,1
1267803201643806720,Tue Jun 02 13:00:12 +0000 2020,"https://t.co/9CcJyijwei
National Assembly  Working on Resuming Session Next Week https://t.co/1T13y1Xlmu",0,1,1,12
1267727927610953728,Tue Jun 02 08:01:05 +0000 2020,"https://t.co/B1rZoeyRtx
Jay Rox teams up with Soundbwoy on “Comfortable“. https://t.co/JVjlpc3kLl",0,0,0,6
1267716212244582401,Tue Jun 02 07:14:32 +0000 2020,"https://t.co/bOhN3d9kKQ
For 23 Years,  CEC Has Been Reaping Off Zambians https://t.co/1z4lb6pNdp",3,6,23,19
1267714380025810944,Tue Jun 02 07:07:15 +0000 2020,"https://t.co/RFFQUUoHM0
UPND Accuse PF of  Using ZESCO to Switch off Power at Radio Stations Scheduled to Feature… https://t.co/IT3orZoA5Y",2,0,1,13
1267708533660844034,Tue Jun 02 06:44:01 +0000 2020,"https://t.co/EvUEzq6q0X
Move by ZRA to Audit Churches Questioned https://t.co/D2QFHhKdTb",1,0,2,8
1267702071626805250,Tue Jun 02 06:18:21 +0000 2020,"https://t.co/SFNCCqOhvG
Installation of communication towers in rural areas has helped in the improvement of servic… https://t.co/dPGAcIR0yV",2,0,0,9
1267577531416416257,Mon Jun 01 22:03:28 +0000 2020,"https://t.co/dgzXP0raxS
CEC Defies Government and Commences The Process to Restrict  of Power from KCM https://t.co/yu3UrOYODs",9,5,3,37
1267537974734061568,Mon Jun 01 19:26:17 +0000 2020,"https://t.co/gtUhsWlqRF
Micho Looking Forward to League Restart",0,0,0,1
1267481524133396480,Mon Jun 01 15:41:58 +0000 2020,"https://t.co/nVC4seyS3i
Water levels at Victoria falls has increased by 200%-Zambezi River Authority https://t.co/cY4h8LQkxh",6,5,6,40
1267481033429192717,Mon Jun 01 15:40:01 +0000 2020,"https://t.co/YId7dBiEFT
Zambian people deserve to know who was behind the gassing of people’s houses-Catholic Bisho… https://t.co/9fIdLh3ORr",48,24,14,180
1267450415211298816,Mon Jun 01 13:38:21 +0000 2020,"https://t.co/K0TXlPGiqs
Nkanda yatu pushes zambian fashion outside borders amidst covid-19 https://t.co/FIMvYkg3Wh",2,0,0,15
1267448561437941760,Mon Jun 01 13:30:59 +0000 2020,"https://t.co/T92NXIQ4Mq
Chanda Mbao Announces Mystery International Collaboration https://t.co/QkgXu3E6Y4",0,2,1,10
1267421704260915201,Mon Jun 01 11:44:16 +0000 2020,"https://t.co/cKxXpKMvkA
Zambia  Records 32 new cases of COVID-19 from 3,361 tests conducted in the last 5 days. https://t.co/IOsuHnhUwc",2,1,0,2
1267420272677838848,Mon Jun 01 11:38:35 +0000 2020,"https://t.co/rLMVhNqMjJ
US Embassy in Zambia  committed to represent US’s highest  ideals of racial equality, justi… https://t.co/QGwFk2x0C1",2,0,11,10
1267418663818272769,Mon Jun 01 11:32:11 +0000 2020,"https://t.co/7dDSuznUBb
Zambia Alliance of Women proud of small holder farmers for the 69% Increase in Maize Produc… https://t.co/7trWooSZP1",0,0,0,4
1267405623572025344,Mon Jun 01 10:40:22 +0000 2020,"https://t.co/3utqsJrpVU
KCM Confirms it will get Power from ZESCO through CEC https://t.co/C661TA657v",2,0,1,4
1267369695168147457,Mon Jun 01 08:17:36 +0000 2020,"https://t.co/u3NJ5hxtHM
OPEN LETTER: Youth Challenges HH to Explain How he Would Solve The Youth Unemployment https://t.co/O8Esc2m5gb",1,0,4,24
1267347354266611715,Mon Jun 01 06:48:50 +0000 2020,"https://t.co/dt7rVU2xeO
Prof Chirwa Has The Last Laugh After being Fired by Late President Michael Sata Over Corrup… https://t.co/4vUL7XMRpL",5,3,2,25
1267347236045950977,Mon Jun 01 06:48:21 +0000 2020,"https://t.co/fowNZDbwvI
Konkola Copper mines statement on CEC threats to restrict power https://t.co/aaBfJyRNCp",0,0,0,3
1267340412542496768,Mon Jun 01 06:21:15 +0000 2020,"https://t.co/MwSgNYSf9X
Lwipa Puma Supports Resumption of  Sporting Activities",0,0,0,0
1267331931286515712,Mon Jun 01 05:47:32 +0000 2020,"https://t.co/9FChx9Q9ea
President Lungu Urges Women  and Youths  to participate in 2021 General Elections as Candid… https://t.co/GD8HRu4Jf4",3,0,2,5
1267331288496734210,Mon Jun 01 05:44:59 +0000 2020,"https://t.co/7YNbZIcxRF
Constitute a Commission of Inquiry to determine whether or not CIVID-19 exists in Zambia-Ka… https://t.co/TTLEXswCbx",3,9,21,52
1267330840255758343,Mon Jun 01 05:43:12 +0000 2020,"https://t.co/2cZ1agPk3S
Kabushi Constituency is a personal to holder from the voters and no one can take it away fr… https://t.co/wOZ2HjLdIe",1,1,3,2
1267329863297511428,Mon Jun 01 05:39:19 +0000 2020,"https://t.co/LEQHvXfIvR
Schools in Zambia have reopened for examination classes https://t.co/2dI4amrtUE",5,0,2,28
1267329331870740481,Mon Jun 01 05:37:13 +0000 2020,"https://t.co/FoVodUp8YE
CEC KCM Saga: Government steps in to to supply Power to KCM using CEC Infrastructure https://t.co/vnaGGrgb0M",3,0,3,5
1267164345466851329,Sun May 31 18:41:37 +0000 2020,"https://t.co/BIC2wROn0z
Lusaka City Council Names Road After Dan Pule https://t.co/lzJOR2m4bb",0,3,3,14
1267020183467692032,Sun May 31 09:08:46 +0000 2020,"https://t.co/16AEBuAZAM
President Lungu determined to complete all developmental projects https://t.co/MceRIJqlnZ",2,16,29,62
1267018986602082307,Sun May 31 09:04:01 +0000 2020,"https://t.co/c6bZe5uzAG
Government to resume fruit processing plant construction in Mwinilunga,President Lungu Prom… https://t.co/g2c2tSNdA4",3,1,8,19
1267018434929442817,Sun May 31 09:01:49 +0000 2020,"https://t.co/mh7PAESuAS
Zambia Applauds SADC Joint Efforts on Covid-19 https://t.co/Jv6CVny9CE",2,0,0,6
1267013037552218112,Sun May 31 08:40:22 +0000 2020,"https://t.co/RFvoWqURSn
Give women opportunity to lead. They can do much better-Gender Minister https://t.co/yPXEZy1pB2",0,11,22,26
1266748901526249472,Sat May 30 15:10:47 +0000 2020,"https://t.co/lqeEU4vvIE
PF Government Is In Very Serious Trouble. It Has Failed To Manage Its Debt https://t.co/p4n6yClNyh",0,2,7,7
1266746266186403844,Sat May 30 15:00:19 +0000 2020,"https://t.co/r4XfsfdDlE
Schools  Adherence To Ministry of Health Guidelines To Be Monitored https://t.co/reNsFBxUEH",0,0,0,2
1266745463966969857,Sat May 30 14:57:08 +0000 2020,"https://t.co/Pibw4A4ZZF
Kampyongo dismayed the behaviour of some political leaders Mocking  Ms Siliya and Dr  Chilu… https://t.co/HeFA8NeqAd",2,0,7,8
1266695678476107776,Sat May 30 11:39:18 +0000 2020,"https://t.co/rVwEzSDnzx
Chinese Firm Given Two Weeks To Improve Labour Conditions By Ministry Of Labour https://t.co/FzvmqGVmQ9",3,3,3,9
1266693845955289088,Sat May 30 11:32:01 +0000 2020,"https://t.co/LkLavF6KtL
No Zambian Financial Advisory Firm or Political Party Has  A Track Record to Execute The De… https://t.co/MUZZM9uK1j",5,9,19,28
1266669008197214210,Sat May 30 09:53:19 +0000 2020,"https://t.co/qpno3xsYDv
Patson Daka Returns To Competitive Action",1,0,0,5
1266653310766858242,Sat May 30 08:50:57 +0000 2020,"https://t.co/AHN28rqQT3
Is Kabaso Chongo Leaving TP Mazembe?",0,0,1,5
1266646378551422978,Sat May 30 08:23:24 +0000 2020,"https://t.co/2EZ4GHDvVx
Siliya’s Covid 19 Illness Revelation - The Mixed Messages and Potential Impact on the Campa… https://t.co/IboaOegsuz",0,0,0,3
1266637541807185923,Sat May 30 07:48:17 +0000 2020,"https://t.co/cushN9XfbX
Citizen's Empowerment Vs Lazard: Restructuring Zambia's Debt. https://t.co/NAmzYOn49Q",0,0,1,2
1266636927375151104,Sat May 30 07:45:51 +0000 2020,"https://t.co/LWveVpQaRY
President Lungu directs rapid completion of Ikelenge Boarding School https://t.co/CRD1THfXhg",0,1,1,7
1266382428639236098,Fri May 29 14:54:33 +0000 2020,"https://t.co/jq8nF5u9ss
Your Investments  Are Protected By The Governing Law Of The Land, ZDA Chief Assures Investo… https://t.co/F6Vy0H5REP",1,2,3,4
1266348279404658688,Fri May 29 12:38:52 +0000 2020,"https://t.co/WXw0Pvl8zl
Gold Should Benefit Locals First, Chief Appeals to President Lungu https://t.co/KY0LtZeJHx",4,2,5,28
1266346134160715776,Fri May 29 12:30:20 +0000 2020,"https://t.co/s7Ftfduigb
Local Economist's Hypocrisy On Zambia Seeking Lazard Services Stinks-Sunday Chanda https://t.co/W3PPGs49Vp",1,2,0,5
1266339913282224128,Fri May 29 12:05:37 +0000 2020,"https://t.co/40bSZ13ien
ZNFU President Commends Farmers For The Bumper Harvest https://t.co/kYSjBqXZo8",1,1,0,5
1266325800888012800,Fri May 29 11:09:32 +0000 2020,"https://t.co/3FLp2exXU5
Late Nkana Coach Masauso Mwale Remembered",0,0,1,4
1266318578879471616,Fri May 29 10:40:50 +0000 2020,"https://t.co/93MvBDVbYy
FRA To Pay K110 For  A 50kg Bag Of White Maize. https://t.co/SuUJKhGVjG",2,1,3,9
1266317345900945408,Fri May 29 10:35:56 +0000 2020,"https://t.co/8xYGCzbO9L
HH Joins The Queue Offering Free Debt Restructuring Services To Zambian Government https://t.co/KcxcBMQmbY",4,1,1,39
1266251561300156418,Fri May 29 06:14:32 +0000 2020,"https://t.co/uguG0Y2OCJ
The Constitution Court Asked To Determine Whether A Councillor Can Retract A Resignation https://t.co/miHDdpXR0e",1,0,0,5
1266250525428690944,Fri May 29 06:10:25 +0000 2020,"https://t.co/MvdADcosM7
Nevers Mumba Calls For A Zambians First Policy and Demands The  Removal of All Chinese Noti… https://t.co/gtNjw6BPZG",15,3,14,116
1266243562997379072,Fri May 29 05:42:45 +0000 2020,"https://t.co/RPS0xWvhoE
Chief Mukuni  commends the Barotse Royal Establishment For Rejecting BILL 10 https://t.co/27qSjdaB73",4,0,2,10
1266239566819672065,Fri May 29 05:26:52 +0000 2020,"https://t.co/WeeEtadNgd
It's Possible, Government Could be Lying About Escalating COVID-19 Cases in Zambia-Kambwili https://t.co/ZaMsEFKPra",1,0,0,6
1266238668840112130,Fri May 29 05:23:18 +0000 2020,"https://t.co/mqbARhXC6U
Economist Noel Nkhoma supports Government decision to contract a foreign firm on Debt Restr… https://t.co/kr5Tyb6gpF",2,2,6,4
1266238141012127745,Fri May 29 05:21:13 +0000 2020,"https://t.co/TRT5Yn9LnD
Foreign Investors Must Respect Local Labour Laws And Our People Must Refrain From Taking Th… https://t.co/8YoYbIpyXq",1,0,2,8
1266069880845058048,Thu May 28 18:12:36 +0000 2020,"https://t.co/iLrl2DEdv8
Why is the Equipment for New Chavuma Distrust Hospital Still in Lusaka and Solwezi, Preside… https://t.co/xn2uNnizYo",2,0,11,25
1266033107339272192,Thu May 28 15:46:29 +0000 2020,"https://t.co/Qbf5WY0jTO
Zambia's May Inflation rises 16.6% From Year Earlier https://t.co/DQ2T3QNjrZ",6,0,4,17
1265999139084607494,Thu May 28 13:31:30 +0000 2020,"https://t.co/aiPjwxsysX
BUNDESLIGA DIARIES: 2021 AFCON/2022 QATAR OPPONENTS WATCH",0,0,0,0
1265974746715488258,Thu May 28 11:54:34 +0000 2020,"https://t.co/VD57cr0Ikf
UPND Leader Must Congratulate President Lungu and the PF Government for the BUMPER HARVESTS https://t.co/gndmuEIOVz",1,4,21,33
1265973129861566465,Thu May 28 11:48:09 +0000 2020,"https://t.co/FEbkOGKGJd
President Lungu jets into North-western province https://t.co/oCk3V7jgLl",0,0,6,11
1265967713878528001,Thu May 28 11:26:38 +0000 2020,"https://t.co/5PuSwcfc8k
MMD offers free Advise on Debt Clearance, Paying $5 Million does not make sense https://t.co/5roObFlAK3",1,1,4,20
1265927826382950407,Thu May 28 08:48:08 +0000 2020,"https://t.co/XWKJMMLBL0
Ex-GBFC and Profund Warriors Star Texan Phiri Dies",0,0,0,1
1265871821003468805,Thu May 28 05:05:35 +0000 2020,"https://t.co/q5qMTmgp9r
Zimbabwe deports arrested Zambian Fishermen after one of them Tests Positive for COVID-19 https://t.co/90bDZrgtQc",3,0,0,6
1265870538431442944,Thu May 28 05:00:29 +0000 2020,"https://t.co/qu79XRGqCP
President Lungu expected in  North Western Province  for a 3 days working visit https://t.co/Wg5sLrdX5v",4,7,5,21
1265853055674855424,Thu May 28 03:51:01 +0000 2020,"https://t.co/9lr4HY0TJV
During Covid19 President Lungu needs to dispatch those who act against national interest https://t.co/XizdYGjkZd",1,0,0,4
1265851451064176640,Thu May 28 03:44:38 +0000 2020,"https://t.co/oocrQQomT2
Zambia confirms it will pay French firm US$ 5 million for debt advisory services https://t.co/rvLzdyPO6l",21,97,79,121
1265678031164772353,Wed May 27 16:15:32 +0000 2020,"https://t.co/URv8LPPdzr
Kenya Defender Mohammed Praises Nkana's Management",0,0,1,0
1265650890930884609,Wed May 27 14:27:41 +0000 2020,"https://t.co/kyf76aPEwF
Lusaka Mayor Miles Sampa Unreservedly Apologises To The Chinese Community And  Government L… https://t.co/tNmVm1i2L4",3,6,6,8
1265646363393613824,Wed May 27 14:09:42 +0000 2020,"https://t.co/Zezdz52t2H
President Edgar Lungu Pardons An Additional 249 Inmates https://t.co/AKSZTaCavX",0,0,0,7
1265644152278126592,Wed May 27 14:00:55 +0000 2020,"https://t.co/fWEjS2iS08
Zambia’s Maize Production Seen To Jump 69%  to 3.3 Million Metric Tonnes https://t.co/DaQ1hP42SH",2,0,0,8
1265643098455134210,Wed May 27 13:56:43 +0000 2020,"https://t.co/MHTmTEd8Is
Health Minister Dr Chitalu Chilufya has Tested Positive for COVID-19 https://t.co/3NGR6uZOq7",2,0,3,5
1265623941827178496,Wed May 27 12:40:36 +0000 2020,"https://t.co/h4Xa5eVU5A
Clean up the corruption tag and the thieving image haunting, Msoni tells PF Government https://t.co/6YCtdgKt5r",0,0,0,2
1265602795463487489,Wed May 27 11:16:34 +0000 2020,"https://t.co/eWuNIUKNdC
No MMD Member has defected to UPND in Lundazi - East MMD Chief https://t.co/X3gbslHZdx",0,0,0,1
1265597487764639744,Wed May 27 10:55:29 +0000 2020,"https://t.co/WJPn1FTLYT
Ng’andu Magande Is Correct, Zambia is Unlikely  To Get Debt Cancellation https://t.co/SCfJuX4cwk",2,2,0,8
1265591360465272833,Wed May 27 10:31:08 +0000 2020,"https://t.co/mMlhy3N9Rh
Work Extremely Hard To Help Government Reduce Incidences of Audit Queries-President Lungu https://t.co/GlwhvZ7SYW",1,0,1,2
1265580515224158213,Wed May 27 09:48:02 +0000 2020,"https://t.co/rWY9zjSB7y
Evans Kangwa Itching For League Action in Russia",0,0,1,2
1265532950344544256,Wed May 27 06:39:02 +0000 2020,"https://t.co/u9XvmiSlpp
Dora Siliya Says She Is Shocked by Accusations of Faking The COVID-19 Positive Test https://t.co/9kOz22Dlgr",1,6,9,18
1265527093401698314,Wed May 27 06:15:46 +0000 2020,"https://t.co/YyEjn2Zsu5
No Amount of Lies Will Derail the MMD Train - Chitika https://t.co/ZIE2svuW0d",0,0,1,2
1265525575671840773,Wed May 27 06:09:44 +0000 2020,"https://t.co/xGQBm1oeWN
Edgar Lungu has to apologise to former US Ambassador to Zambia Daniel Foote over Victimisat… https://t.co/K7WNjTdNuS",2,16,10,33
1265525144690327553,Wed May 27 06:08:01 +0000 2020,"https://t.co/0KL7swSOFG
Local Government Minister Opposes  Lusaka Mayor  for closing down abusive Chinese owned bus… https://t.co/FirSZTFVlU",13,38,45,73
1265524269095813121,Wed May 27 06:04:32 +0000 2020,"https://t.co/WE5noyrP6K
Government should not ransom the Future of Youths and Zambians on a Paltry $3.5 million Kar… https://t.co/Fmg4KcygvE",1,0,0,3
1265316130584956930,Tue May 26 16:17:28 +0000 2020,"https://t.co/WxmCO0agFz
Former UNZA Vice Chancellor Prof. Mutale Chanda dies https://t.co/Tlo55eyrjN",0,0,0,11
1265308920601591815,Tue May 26 15:48:49 +0000 2020,"https://t.co/srFShAssk6
Dr Chilufya is under probe-ACC https://t.co/MJvxTzydtM",7,14,15,59
1265285087496634370,Tue May 26 14:14:07 +0000 2020,"https://t.co/mHF5n2C4dc
We Shall Defend Our Party Assets,  MMD Responds to Former President Rupiah Banda https://t.co/oKZXU8qVAx",0,0,2,7
1265263406107496448,Tue May 26 12:47:58 +0000 2020,"https://t.co/AGVoVbm078
Government Needs To Explain The Material Motive Of Partnering With Karma Mining Gold https://t.co/QX4qPmKRiQ",3,0,1,12
1265230356728422400,Tue May 26 10:36:38 +0000 2020,"https://t.co/Noi6BoiNJu
Zambian targets German business  for greater COVID relief says Amb Mukwita https://t.co/fK0QMW5SIF",0,0,0,5
1265227736890650624,Tue May 26 10:26:13 +0000 2020,"https://t.co/YJdAG8ArGR
KBF Should Be Allowed to Challenge President Lungu https://t.co/FK83m9wpCZ",0,0,1,15
1265169120657580037,Tue May 26 06:33:18 +0000 2020,"https://t.co/UkybjM01jM
Sate Sate Kampamba's Biography Set For June Launch",1,0,0,3
1265160088072925185,Tue May 26 05:57:25 +0000 2020,"https://t.co/BpX1Q37wp2
If My COVID-19 Positive Test had leaked, it would have undermined the fight, Dora tells BBC https://t.co/AjXekUbUDR",3,0,0,7
1265155614763888642,Tue May 26 05:39:38 +0000 2020,"https://t.co/exkZCjbjAr
PF Regime Scheming Beyond The Gold https://t.co/qpPFDa3CMV",2,0,1,24
1264903698062487560,Mon May 25 12:58:37 +0000 2020,"https://t.co/YQvvAbI8KB
Today Should Remind Us That Africa Is The Original Cradle Of Human Civilization https://t.co/7a2RtFvOEM",1,0,0,5
1264895865803747339,Mon May 25 12:27:29 +0000 2020,"https://t.co/76xSljMYRn
The President Failed to Incorporate Attacks on Media by Cadres on Covic-19 Update https://t.co/squqTvxMQs",0,0,0,2
1264894420631130112,Mon May 25 12:21:45 +0000 2020,"https://t.co/dOrWG0CbpJ
Africa is now ready to lead - Nevers Mumba https://t.co/RinDkZyN2x",0,1,1,10
1264892010495905793,Mon May 25 12:12:10 +0000 2020,"https://t.co/NmBQMrMuhm
One More Person  In Connection With The Murder of Chinese Nationals Arrested https://t.co/wRBusMnO9z",0,0,10,19
1264888522227539970,Mon May 25 11:58:18 +0000 2020,"https://t.co/2AIkPLFfSn
Government Restricts Parents And Guardians From Accessing Schools https://t.co/us2V9tv8tr",1,0,0,6
1264797041705865216,Mon May 25 05:54:48 +0000 2020,"https://t.co/0uUsKsrH8I
UPND MPs will defect to PF next year, They have already approached us-Sunday Chanda https://t.co/PvHNOQc8Q0",1,4,19,24
1264796792870313985,Mon May 25 05:53:48 +0000 2020,"https://t.co/eP5K28Xwnt
Kundananji Dreams of Europe Move",0,0,0,1
1264795258182909953,Mon May 25 05:47:42 +0000 2020,"https://t.co/on1iao9zEz
Kampyongo Warns PF Cadres Who Are In The Habit Of Harassing Citizens and Police Officers https://t.co/JixLn62BAF",2,3,8,23
1264783636181721089,Mon May 25 05:01:32 +0000 2020,"https://t.co/juMfO7pukv
ZCCM-IH Defends Gold Partnership with Sudanese Owned Karma Limited https://t.co/gCLL8G1CIj",1,1,3,5
1264772878895120384,Mon May 25 04:18:47 +0000 2020,"https://t.co/jFbkhS6xqQ
President Lungu Urges Youths Not To Be Used Bor Violence And Warns Illegal Gun Owners https://t.co/enpeBi9GxQ",0,1,5,15
1264768352570036224,Mon May 25 04:00:48 +0000 2020,"https://t.co/lxNuvSA92q
Protection of journalists and media institutions needs to be enhanced in the run-up to next… https://t.co/SWkXbh9Hlu",0,0,0,1
1264617990328385546,Sun May 24 18:03:19 +0000 2020,"https://t.co/ESz5X78e52
Chinese Nationals Murdered In A Gruesome Manner in Lusaka's Makeni Area https://t.co/GtOODcgkS4",4,2,6,4
1264566374271275010,Sun May 24 14:38:12 +0000 2020,"https://t.co/YQ56VUMcAQ
Nitrogen  Chemicals  Starts  Delivering Fertilizer For The 2020/2021 Farming Season https://t.co/lsiKO6MPR4",0,1,0,6
1264556576255418369,Sun May 24 13:59:16 +0000 2020,"https://t.co/D2GzPnqgD1
I am PF and  Will Contest The Party Presidency At The Forth Coming Party General Conference… https://t.co/pNUX5WQhLB",3,0,3,25
1264469999768526848,Sun May 24 08:15:15 +0000 2020,"https://t.co/iRK8CrhXjZ
The Mwinilunga Gold Scandal must enrage evert single Zambian citizen https://t.co/R0AR63bA3P",3,1,0,16
1264457897716731904,Sun May 24 07:27:09 +0000 2020,"https://t.co/0ux4ykpz9k
Miles Sampa Confronts Another Chinese Operation Locking locals on fear of COVID-19 Transmis… https://t.co/6sbXhmAEgK",3,2,0,9
1264456634287431680,Sun May 24 07:22:08 +0000 2020,"https://t.co/0ux4ykpz9k
Miles Sampa Bursts another Chinese Operation",2,3,2,9
1264451081570078736,Sun May 24 07:00:04 +0000 2020,"https://t.co/ByyPPXj1xH
Zambians Must Have A Large Share In Mopani: Kambwili https://t.co/SuWmhzUP9x",6,0,3,23
1264449798322692096,Sun May 24 06:54:58 +0000 2020,"https://t.co/cLBj4sYheL
Adhere to all the COVID-19 guidelines to avoid what happened in Nakonde, Kasumbalesa Border… https://t.co/E5GaqK6Xms",1,0,1,5
1264447920922857472,Sun May 24 06:47:31 +0000 2020,"https://t.co/MX1oPL3iQK
Councils Under UPND Are Poorly Administered Despite Government Support, How would they run… https://t.co/NlMFc8nUO4",0,0,2,4
1264436050321125376,Sun May 24 06:00:21 +0000 2020,"https://t.co/A0zF1sZiaj
President Lungu Wishes Dora Siliya Quick Recovery After She Tested Positive for COVID-19 https://t.co/jsnCoeLihv",0,1,11,31
1264432007746117632,Sun May 24 05:44:17 +0000 2020,"https://t.co/S6WgHYavaz
HRC Commends President Lungu for pardoning   2,984 inmates and granting  unconditional bail… https://t.co/OSWv3qIFJp",0,0,1,8
1264430638800699392,Sun May 24 05:38:50 +0000 2020,"https://t.co/zhUp8dCBMo
We Hope President Lungu Will Relax More Sectors Of The Economy-Energy Investor https://t.co/L6APV0Z4eT",0,0,0,0
1264235758661009415,Sat May 23 16:44:27 +0000 2020,"https://t.co/EWinXUgq4j
Minister of Information Dora Siliya Tests Positive for COVID-19 https://t.co/gX7FNCFQm3",3,1,11,27
1264234125386485770,Sat May 23 16:37:58 +0000 2020,"https://t.co/dRoYyWL33v
Macky 2 and Flava boy unveil “Mrs Me” music video https://t.co/vwF6mksMIE",2,1,7,39
1264101143472414721,Sat May 23 07:49:33 +0000 2020,"https://t.co/7B0kbrz8fZ
Constitutional Court Judges Are Not Qualified But I Respect Their Appointment https://t.co/krgHoReZfa",8,0,4,49
1264093458014310400,Sat May 23 07:19:00 +0000 2020,"https://t.co/0AikI6U4a7
Government To Soon Announce A Permanent Solution To The Liquidation Process At KCM https://t.co/WEc7cXGbz5",8,3,5,20
1264089087218253825,Sat May 23 07:01:38 +0000 2020,"https://t.co/vmnugHJaNJ
Mbesuma Counsels Shonga",0,0,0,1
1264089009699131397,Sat May 23 07:01:20 +0000 2020,"https://t.co/7DxPsM6lmo
ZAMPOST Should Not Be Financially Struggling, It Has Strong Assets-Transport Minister https://t.co/YiP52RP6DW",1,3,4,14
1264087706432344065,Sat May 23 06:56:09 +0000 2020,"https://t.co/YD4bmEsWKE
Mahogany Air to Resume Flights https://t.co/6EvGW7H7Kj",3,0,1,13
1264086345707859968,Sat May 23 06:50:45 +0000 2020,"https://t.co/JnOQBupjU9
About Gold Mining Again: What Are People Crying About? https://t.co/fejw2elowX",2,0,1,10
1264084842603560961,Sat May 23 06:44:46 +0000 2020,"https://t.co/wdeybQviwV
President  Lungu  directs the Ministry of Health to handle the Nakonde situation the way th… https://t.co/nrwkFZVN4L",0,0,2,8
1263896091747123200,Fri May 22 18:14:44 +0000 2020,"https://t.co/G74f7F3gL7
A Chinese Calls Zambian A Foreigner in Zambia ? https://t.co/KHgZLXWPnm",4,1,5,28
1263882116326215686,Fri May 22 17:19:12 +0000 2020,"https://t.co/jVqmOQcXn2
President Lungu commended for Pardoning Prisoners and Relaxing Bail Conditions https://t.co/QHZGcBwaEK",1,1,2,13
1263881986290171904,Fri May 22 17:18:41 +0000 2020,"https://t.co/TLnnadpFyG
DMMU engages Zambia Correctional Service and Zambia China Mulungushi Textiles to Produce 4… https://t.co/Cpb3rSSFFX",1,0,0,7
1263880587162652672,Fri May 22 17:13:08 +0000 2020,"https://t.co/rJUZ2thBao
Lusaka City Council Approves The Gathering of  62  churches, 126  weddings and 149  Restaur… https://t.co/fEHs4IGvJx",1,2,2,8
